IssuerName,SecurityId
Ambika Cotton Mills Ltd.,AMBIKCO.NS
HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI.NS
Senthil Infotek Limited,SENINFO.NS
Spectrum Foods Limited,SPECFOOD.NS
Deccan Polypacks Ltd,DECPO.NS
Amraworld Agrico Ltd.,AMRAAGRI.NS
Auto Pins (India) Ltd.,AUTOPINS.NS
Odyssey Corporation Ltd.,ODYCORP.NS
VUENOW INFRATECH LIMITED,VUENOW.NS
Inducto Steels ltd.,INDCTST.NS
Sam Industries Ltd.,SAMINDUS.NS
Shree Vatsaa Finance & Leasing Ltd.,SHVFL.NS
VASHU BHAGNANI INDUSTRIES LIMITED,POOJAENT.NS
Gravity (India) Ltd.,GRAVITY.NS
ESPIRE HOSPITALITY LIMITED,ESPIRE.NS
LCC Infotech Ltd.,LCCINFOTEC.NS
Filatex Fashions Ltd,FILATFASH.NS
AARCON FACILITIES LIMITED,AARCON.NS
Sindhu Trade Links Limited,SINDHUTRAD.NS
Zenotech Laboratories Limited,ZENOTECH.NS
Hindustan Bio Sciences Ltd.,HINDBIO.NS
Frontline Corporation Limited,FRONTCORP.NS
Swelect Energy Systems Limited,SWELECTES.NS
Wallfort Financial Services Ltd.,WALLFORT.NS
KDDL Ltd,KDDL.NS
Trustedge Capital Limited,TRUSTEDGE.NS
Abhinav Capital Services Limited,ABHICAP.NS
3B BlackBio Dx Limited,3BBLACKBIO.NS
Sumuka Agro Industries Limited,SUMUKA.NS
Shri Kalyan Holdings Ltd.,SHKALYN.NS
Atvo Enterprises Limited,ATVOENT.NS
EPUJA SPIRITECH LIMITED,EPUJA.NS
Indo-City Infotech Ltd.,INDOCITY.NS
SBEC Sugar Ltd.,SBECSUG.NS
Brijlaxmi Leasing & Finance ltd.,BRIJLEAS.NS
BSEL ALGO LIMITED,BSELALGO.NS
Reliable Ventures India Ltd,RELIABVEN.NS
Triumph International Finance India,TRIUMPIN.NS
Bank Of Baroda,BANKBARODA.NS
SMC Credits ltd.,SMCREDT.NS
Mohite Industries Limited,MOHITE.NS
Andhra Cement Ltd.,ACL.NS
SKM Egg Products Exports (India) Lt,SKMEGGPROD.NS
Welspun Corp Limited,WELCORP.NS
H.S.India Ltd.,HOTLSILV.NS
Bank of India,BANKINDIA.NS
Indraprastha Medical Corporation Lt,INDRAMEDCO.NS
JOHNSON PHARMACARE LIMITED,JOHNPHARMA.NS
Gail (India) Ltd.,GAIL.NS
Vaibhav Global Ltd,VAIBHAVGBL.NS
TRESCON LIMITED,TRESCON.NS
Gujarat State Financial corporation,GUJSTATFIN.NS
JK Paper Ltd.,JKPAPER.NS
Saregama India Ltd.,SAREGAMA.NS
Minolta Finance Ltd.,MINOLTAF.NS
Omkar Pharmachem Ltd.,OMKARPH.NS
Adroit Infotech Limited,ADROITINFO.NS
Cybertech Systems and Software Ltd.,CYBERTECH.NS
ICICI Bank Ltd.,ICICIBANK.NS
Cyient Limited,CYIENT.NS
Engineers India Ltd.,ENGINERSIN.NS
Dhanlaxmi Bank Limited,DHANBANK.NS
Gujarat Mineral Development Corpora,GMDCLTD.NS
Gayatri Sugars Ltd.,GAYATRI.NS
IndusInd Bank Ltd.,INDUSINDBK.NS
India Tourism Development Corporati,ITDC.NS
Jammu and Kashmir Bank Ltd.,J&KBANK.NS
City Union Bank Ltd,CUB.NS
Archies Ltd.,ARCHIES.NS
AXIS Bank Ltd.,AXISBANK.NS
HB Stockholdings Ltd.,HBSL.NS
Siel Financial Services Ltd.,SIELFNS.NS
South Indian Bank Ltd.,SOUTHBANK.NS
Energy Development Company Ltd.,ENERGYDEV.NS
Sonata Software Ltd.,SONATSOFTW.NS
Bengal Tea & fabrics Ltd.,BENGALT.NS
National Aluminium Co. Ltd.,NATIONALUM.NS
India Nippon Electricals Ltd,INDNIPPON.NS
Nalwa Sons Investment Ltd,NSIL.NS
Apar Industries Ltd,APARINDS.NS
TCI Industries Ltd.,TCIIND.NS
ACCELYA SOLUTIONS INDIA LIMITED,ACCELYA.NS
ORCHASP LIMITED,ORCHASP.NS
Landmarc Leisure Corporation Ltd.,LANDMARC.NS
HCL Technologies Ltd,HCLTECH.NS
TCFC Finance Ltd,TCFCFINQ.NS
Geojit Financial Services Limited,GEOJITFSL.NS
Jindal Steel & Power Ltd,JINDALSTEL.NS
BLB Limited,BLBLIMITED.NS
Glenmark Pharmaceuticals ltd,GLENMARK.NS
Wockhardt Ltd,WOCKPHARMA.NS
Integrated Hi-tech ltd.,INTEGHIT.NS
KJMC Corporate Advisors (India) Ltd.,KJMCCORP.NS
Ind-Swift Laboratories Ltd.,INDSWFTLAB.NS
GE Power India Limited,GEPIL.NS
Shree Rama Multi-tech Ltd.,SHREERAMA.NS
Mahindra Lifespace Developers Ltd.,MAHLIFE.NS
GROARC INDUSTRIES INDIA LIMITED,GROARC.NS
Vaarad Ventures Ltd,VAARAD.NS
Zydus Lifesciences Limited,ZYDUSLIFE.NS
Shiva Cement Ltd.,SHIVACEM.NS
Cinevista Limited,CINEVISTA.NS
Intense Technologies,INTENTECH.NS
Danlaw Technologies India Ltd.,DANLAW.NS
Ajanta Pharma Ltd.,AJANTPHARM.NS
Cura Technologies Limited,CURAA.NS
HB Portfolio Ltd.,HBPOR.NS
HB Estate Developers Ltd.,HBESD.NS
Ambica Agarbathies & Aroma Ind. Ltd.,AMBICAAGAR.NS
Compucom Software Lt.,COMPUSOFT.NS
Omni Axs Software Ltd.,OMNIAX.NS
IZMO Limited,IZMO.NS
TVS Motor Company Ltd.,TVSMOTOR.NS
SoftSol India Limited.,SOFTSOL.NS
ALLCARGO GATI LIMITED,ACLGATI.NS
Subex Ltd,SUBEXLTD.NS
Transport Corporation of India Ltd,TCI.NS
Padmalaya Telefilms Ltd.,PADMALAYAT.NS
Aksh Optifibre Ltd.,AKSHOPTFBR.NS
Virgo Global Limited,VIRGOGLOB.NS
Picturehouse Media Limited,PICTUREHS.NS
Triveni Engineering & Industries Ltd,TRIVENI.NS
Mukta Arts Ltd.,MUKTAARTS.NS
Hit Kit Global Solutions Ltd,HITKITGLO.NS
Nagpur Power & Industries Ltd,NAGPI.NS
Dynacons Systems & Solutions Ltd.,DSSL.NS
PNB Gilts Ltd,PNBGILTS.NS
BRIGHTCOM GROUP LIMITED,BCG.NS
Ramco Industries Ltd,RAMCOIND.NS
Ramco Systems Ltd,RAMCOSYS.NS
Tata Teleservices (Maharashtra) Ltd.,TTML.NS
Virinchi Limited,VIRINCHI.NS
WEP Solutions Ltd,WEPSOLN.NS
Sterlite Technologies Limited.,STLTECH.NS
TIPS MUSIC LIMITED,TIPSMUSIC.NS
UMIYA BUILDCON LIMITED,UMIYA-MRO.NS
Universal Arts Ltd,UNIVARTS.NS
FIRST FINTEC LIMITED,FIRSTFIN.NS
Baba Arts Ltd,BABA.NS
Balaji Telefilms Ltd.,BALAJITELE.NS
Tyche Industries Ltd.,TYCHE.NS
California Software Co. Ltd.,CALSOFT.NS
Pritish Nandy Communications Ltd,PNC.NS
Indian Overseas Bank,IOB.NS
Taj GVK Hotels & Resorts Ltd.,TAJGVK.NS
Creative Eye Ltd.,CREATIVEYE.NS
AXISCADES TECHNOLOGIES LIMITED,AXISCADES.NS
KONNDOR INDUSTRIES LIMITED,KONNDOR.NS
Usha Martin Education & Solutions Limited,UMESLTD.NS
BIRLASOFT LIMITED,BSOFT.NS
USG Tech Solutions Ltd,USGTECH.NS
Saven Technologies Ltd.,7.0TEC.NS
Avantel Limited,AVANTEL.NS
MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP.NS
Megasoft Ltd.,MEGASOFT.NS
Transcorp International Ltd.,TRANSCOR.NS
Cerebra Integrated Technologies Ltd.,CEREBRAINT.NS
Next Mediaworks Ltd,NEXTMEDIA.NS
Smartlink Holdings Limited,SMARTLINK.NS
Godrej Consumer Products Ltd.,GODREJCP.NS
GENUS PRIME INFRA LIMITED,GENUSPRIME.NS
BF Utilities Ltd.,BFUTILITIE.NS
United Spirits Limited,UNITDSPR.NS
Sanmit Infra Limited,SANINFRA.NS
OLECTRA GREENTECH LIMITED,OLECTRA.NS
MPS Limited,MPSLTD.NS
Cera Sanitaryware Ltd.,CERA.NS
T. Spiritual World Ltd.,TSPIRITUAL.NS
Bharti Airtel Ltd.,BHARTIARTL.NS
Shalimar Wires Industries Ltd.,SHALIWIR.NS
Gulshan Polyols Ltd.,GULPOLY.NS
Ponni Sugars (Erode) Ltd.,PONNIERODE.NS
Punjab National Bank,PNB.NS
Oracle Financial Services Software Limited,OFSS.NS
Hazoor Multi Projects Limited,HAZOOR.NS
Kama Holdings Limited,KAMAHOLD.NS
Aptech Ltd.,APTECHT.NS
Union Bank of India,UNIONBANK.NS
United Breweries Ltd.,UBL.NS
Noida Toll Bridge Company Ltd,NOIDATOLL.NS
Granules India Ltd.,GRANULES.NS
Canara Bank,CANBK.NS
Balmer Lawrie Investments Ltd.,BLIL.NS
Pokarna Ltd.,POKARNA.NS
Divi's Laboratories Ltd.,DIVISLAB.NS
Astra Microwave Products Ltd.,ASTRAMICRO.NS
Radico Khaitan Ltd.,RADICO.NS
Maruti Suzuki India Ltd.,MARUTI.NS
Rajapalayam Mills Limited,RAJPALAYAM.NS
Navin Fluorine International Limited,NAVINFLUOR.NS
UCO Bank,UCOBANK.NS
B.A.G. Films & Media Ltd,BAGFILMS.NS
Jindal Stainless Limited,JSL.NS
Suprajit Engineering Ltd.,SUPRAJIT.NS
TVS Electronics Ltd.,TVSELECT.NS
Indraprashtha Gas Ltd.,IGL.NS
T.V.Today Network Limited,TVTODAY.NS
Palred Technologies Limited,PALREDTEC.NS
PETRONET LNG LTD.,PETRONET.NS
Biocon Ltd.,BIOCON.NS
PTC India Ltd,PTC.NS
Bank of maharashtra,MAHABANK.NS
ramkrishna forgings Ltd.,RKFORGE.NS
Datamatics Global Services Limited,DATAMATICS.NS
New Delhi Television Limited,NDTV.NS
STRIDES PHARMA SCIENCE LIMITED,STAR.NS
Jaiprakash Associates Limited,JPASSOCIAT.NS
UltraTech Cement Ltd,ULTRACEMCO.NS
UNO Minda Limited,UNOMINDA.NS
Tata Consultancy Services Ltd.,TCS.NS
COFORGE LIMITED,COFORGE.NS
GP Petroleums Limited,GULFPETRO.NS
Century Plyboards (India) Ltd.,CENTURYPLY.NS
Welspun Enterprises Limited,WELENT.NS
NTPC Limited,NTPC.NS
S.A.L. Steel Ltd.,SALSTEEL.NS
JBM Auto Limited,JBMA.NS
Dwarikesh Sugar Industries Ltd.,DWARKESH.NS
Indoco Remedies Ltd.,INDOCO.NS
VIP Clothing Limited,VIPCLOTHNG.NS
Impex Ferro tech Ltd.,IMPEXFERRO.NS
Xchanging Solutions Limited,XCHANGING.NS
Morarjee Textiles Limited,MORARJEE.NS
Jindal Photo Limited,JINDALPHOT.NS
Pondy Oxides & Chemicals Limited,POCL.NS
Jaiprakash Power Ventures Limited,JPPOWER.NS
3i Infotech limited,3IINFOLTD.NS
Gokaldas Exports Ltd,GOKEX.NS
Alldigi Tech Limited,ALLDIGI.NS
IIFL FINANCE LIMITED,IIFL.NS
Mangalam Drugs and Organics Ltd.,MANGALAM.NS
Shoppers Stop Ltd,SHOPERSTOP.NS
Cyber Media (India) Ltd.,CYBERMEDIA.NS
Nandan Denim Limited,NDL.NS
JSW Holdings Limited,JSWHL.NS
J.K. CEMENT LTD,JKCEMENT.NS
Beeyu Overseas Ltd.,BEEYU.NS
Yes Bank Ltd.,YESBANK.NS
Nectar Lifesciences Limited,NECLIFE.NS
MSP STEEL & POWER LTD.,MSPL.NS
SPL INDUSTRIES LIMITED,SPLIL.NS
Karnataka Bank Ltd.,KTKBANK.NS
McLeod Russel India Limited,MCLEODRUSS.NS
FACOR Alloys Limited,FACORALL.NS
Rane (Madras) Ltd.,RML.NS
HT Media Ltd,HTMEDIA.NS
Sasken Technologies Limited,SASKEN.NS
FCS Software Solutions Ltd.,FCSSOFT.NS
SUZLON ENERGY LTD.,SUZLON.NS
Aurionpro Solutions Ltd.,AURIONPRO.NS
Shree Renuka Sugars Ltd.,RENUKA.NS
K. M. Sugar Mills Ltd.,KMSUGAR.NS
Bannari Amman Spinning Mills Ltd,BASML.NS
PBA INFRASTRUCTURE LTD.,PBAINFRA.NS
AIA Engineering Ltd.,AIAENG.NS
Everest Kanto Cylinders Ltd.,EKC.NS
Kernex Microsystems (India) Ltd.,KERNEX.NS
Repro India Ltd.,REPRO.NS
PVR INOX LIMITED,PVRINOX.NS
Bartronics India Ltd.,ASMS.NS
Celebrity Fashions Ltd.,CELEBRITY.NS
Nitin Spinners Ltd.,NITINSPIN.NS
Royal Orchid Hotels Ltd,ROHLTD.NS
Entertainment Network (India) Ltd,ENIL.NS
CELLA SPACE LIMITED,CELLA.NS
Gujarat State Petronet Ltd.,GSPL.NS
Jagran Prakashan Limited,JAGRAN.NS
Dynemic Products Ltd.,DYNPRO.NS
GVK Power & Infrastructure Ltd,GVKPIL.NS
Sadbhav Engineering Ltd.,SADBHAV.NS
Reliance Communications Limited,RCOM.NS
Sakuma Exports Ltd.,SAKUMA.NS
KEC International Ltd.,KEC.NS
Gillanders Arbuthnot & Co. Ltd.,GILLANDERS.NS
Indo Tech Transformers Limited,INDOTECH.NS
B L Kashyap and Sons Ltd,BLKASHYAP.NS
Mahindra & Mahindra Financial Services Limited,M&MFIN.NS
Visa Steel Limited,VISASTEEL.NS
Nitco Ltd.,NITCO.NS
MPDL LIMITED,MPDL.NS
Solar Industries India Limited,SOLARINDS.NS
GALLANTT ISPAT LIMITED,GALLANTT.NS
Malu Paper Mills Limited,MALUPAPER.NS
Uttam Sugar Mills Ltd,UTTAMSUGAR.NS
STL Global Ltd,SGL.NS
Kewal Kiran Clothing Ltd.,KKCL.NS
SUN TV NETWORK LIMITED,SUNTV.NS
GODAWARI POWER AND ISPAT LTD.,GPIL.NS
R Systems International Limited,RSYSTEMS.NS
Emkay Global Financial Services Ltd,EMKAY.NS
TWAMEV CONSTRUCTION AND INFRASTRUCTURE LIMITED,TICL.NS
Lokesh Machines Limited,LOKESHMACH.NS
Kamdhenu Limited,KAMDHENU.NS
PAUSHAK LIMITED (formerly known as Darshak Limited),PAUSHAKLTD.NS
GTN Textiles Ltd. (formerly known as GTN Industries Ltd.),GTNTEX.NS
Inditrade Capital Limited,INDICAP.NS
Prime Focus Limited,PFOCUS.NS
Allcargo Logistics Ltd,ALLCARGO.NS
GMR Airports Limited,GMRAIRPORT.NS
Tech Mahindra Limited,TECHM.NS
CIE Automotive India Limited,CIEINDIA.NS
VOLTAMP TRANSFORMERS LIMITED,VOLTAMP.NS
ATLANTAA LIMITED,ATLANTAA.NS
HOV Services Limited,HOVS.NS
Action Construction Equipments Ltd.,ACE.NS
GeeCee Ventures Limited,GEECEE.NS
Richa Industries Limited,RICHAIND.NS
Gayatri Projects Limited,GAYAPROJ.NS
FIEM INDUSTRIES LIMITED,FIEMIND.NS
JHS Svendgaard Laboratories Ltd.,JHS.NS
DCB Bank Limited,DCBBANK.NS
Global Vectra Helicorp Ltd.,GLOBALVECT.NS
Inspirisys Solutions Limited,INSPIRISYS.NS
GTL Infrastructure Limited,GTLINFRA.NS
SHIVAM AUTOTECH LIMITED,SHIVAMAUTO.NS
Info Edge(India) Ltd.,NAUKRI.NS
TORRENT POWER LIMITED,TORNTPOWER.NS
Parsvnath Developers Ltd.,PARSVNATH.NS
SUTLEJ TEXTILES & INDUSTRIES LIMITED,SUTLEJTEX.NS
LT Foods Limited,LTFOODS.NS
Sobha Limited,SOBHA.NS
Ruchira Papers Ltd,RUCHIRA.NS
TANLA PLATFORMS LIMITED,TANLA.NS
Zee Media Corporation Limited,ZEEMEDIA.NS
Siti Networks Limited,SITINET.NS
Lumax Auto Technologies Ltd.,LUMAXTECH.NS
AUTOLINE INDUSTRIES LTD.,AUTOIND.NS
Network 18 Media & Investments Limited,NETWORK18.NS
Hubtown Limited,HUBTOWN.NS
Cambridge Technology Enterprises Ltd.,CTE.NS
Technocraft Industries (India) Ltd.,TIIL.NS
Redington Limited,REDINGTON.NS
AI CHAMPDANY INDUSTRIES LIMITED,AICHAMP.NS
Cineline India Limited,CINELINE.NS
Pearl Global Industries Limited,PGIL.NS
Firstsource Solutions Ltd.,FSL.NS
Power Finance Corporation Ltd,PFC.NS
Ahluwalia Contracts (India) Ltd,AHLUCONT.NS
Transwarranty Finance Limited,TFL.NS
Indian Bank,INDIANB.NS
SMS Pharmaceuticals Ltd,SMSPHARMA.NS
Oriental Trimex Limited,ORIENTALTL.NS
E-Land Apparel Limited,ELAND.NS
VODAFONE IDEA LIMITED,IDEA.NS
JAGJANANI TEXTILES LIMITED,JAGJANANI.NS
Raj Television Network Ltd,RAJTV.NS
Page Industries Ltd.,PAGEIND.NS
AMD Industries Ltd,AMDIND.NS
LEHAR FOOTWEARS LIMITED,LEHAR.NS
ASTRAL LIMITED,ASTRAL.NS
EMBASSY DEVELOPMENTS LIMITED,EMBDL.NS
Camlin Fine Sciences Ltd,CAMLINFINE.NS
ICRA Limited,ICRA.NS
Dish TV India Limited,DISHTV.NS
SAHYADRI INDUSTRIES LTD.,SAHYADRI.NS
Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD.NS
Fortis Healthcare Ltd,FORTIS.NS
TGB Banquets and Hotels Limited,TGBHOTELS.NS
HILTON METAL FORGING LIMITED,HILTON.NS
Delta Corp Limited,DELTACORP.NS
MIC Electronics Limited,MICEL.NS
Insecticides India Ltd.,INSECTICID.NS
Asahi Songwon Colors Ltd.,ASAHISONG.NS
Haryana Capfin Ltd.,HARYNACAP.NS
Time Technoplast Limited,TIMETECHNO.NS
Hinduja Global Solutions Limited,HGS.NS
Nelcast Limited,NELCAST.NS
V2 Retail Limited,V2RETAIL.NS
DLF LIMITED,DLF.NS
Tarmat Limited,TARMAT.NS
Ankit Metal & Power Limited,ANKITMETAL.NS
Sun Pharma Advanced Research Company Ltd.,SPARC.NS
Housing Development & Infrastructure Ltd,HDIL.NS
Allied Digital Services Limited,ADSL.NS
Alpa Laboratories Limited,ALPA.NS
Sir Shadi Lal Enterprises Ltd,SSLEL.NS
OMAXE LIMITED,OMAXE.NS
Refex Industries Limited,REFEX.NS
Central Bank of India,CENTRALBK.NS
SEL Manufacturing Company Limited,SELMC.NS
ASIAN GRANITO INDIA LIMITED,ASIANTILES.NS
K.P.R. Mill Ltd.,KPRMILL.NS
Take Solutions Ltd,TAKE.NS
Puravankara Limited,PURVA.NS
Motilal Oswal Financial Services Limited,MOTILALOFS.NS
VTM Ltd,VTMLTD.NS
Indowind Energy Ltd.,INDOWIND.NS
Nagreeka Capital & Infrastructure Limited,NAGREEKCAP.NS
MAGNUM VENTURES LIMITED,MAGNUM.NS
POWER GRID CORPORATION OF INDIA LIMITED,POWERGRID.NS
Kaveri Seed Company Ltd,KSCL.NS
PAISALO DIGITAL LIMITED,PAISALO.NS
Consolidated Construction Consortium Ltd,CCCL.NS
Supreme Infrastructure India Limited,SUPREMEINF.NS
MAAN ALUMINIUM LIMITED,MAANALU.NS
IL&FS Engineering and Construction Company Ltd,IL&FSENGG.NS
PARLE INDUSTRIES LIMITED,PARLEIND.NS
Religare Enterprises Ltd,RELIGARE.NS
BARAK VALLEY CEMENTS LIMITED,BVCL.NS
RATHI BARS LIMITED,RATHIBAR.NS
Adani Ports and Special Economic Zone Ltd,ADANIPORTS.NS
Edelweiss Financial Services Ltd.,EDELWEISS.NS
RENAISSANCE GLOBAL LIMITED,RGL.NS
Kolte-Patil Developers Ltd,KOLTEPATIL.NS
Kaushalya Infrastructure Development Corporation Ltd,KAUSHALYA.NS
JYOTHY LABS LIMITED,JYOTHYLAB.NS
eClerx Services Limited,ECLERX.NS
Transformers and Rectifiers (India) Limited,TARIL.NS
Brigade Enterprises Limited,BRIGADE.NS
BGR ENERGY SYSTEMS LIMITED,BGRENERGY.NS
MANAKSIA LIMITED,MANAKSIA.NS
PORWAL AUTO COMPONENTS LIMITED,PORWAL.NS
PPAP Automotive Limited,PPAP.NS
Aries Agro Limited,ARIES.NS
Kuantum Papers Limited,KUANTUM.NS
Reliance Power Limited,RPOWER.NS
J. Kumar Infraprojects Limited,JKIL.NS
Cords Cable Industries Limited,CORDSCABLE.NS
KNR Constructions Limited,KNRCON.NS
OnMobile Global Ltd.,ONMOBILE.NS
SEPC LIMITED,SEPC.NS
Bang Overseas Ltd,BANG.NS
IRB Infrastructure Developers Limited,IRB.NS
GSS Infotech Ltd,GSS.NS
Nahar Capital & Financial Services Ltd.,NAHARCAP.NS
V-Guard Industries Ltd.,VGUARD.NS
REC LIMITED,RECLTD.NS
GOKAK TEXTILES LTD.,GOKAKTEX.NS
Dhani Services Limited,DHANI.NS
TITAGARH RAIL SYSTEMS LIMITED,TITAGARH.NS
KIRI INDUSTRIES LIMITED,KIRIINDUS.NS
Aditya Birla Money Ltd,BIRLAMONEY.NS
TELOGICA LIMITED,TELOGICA.NS
Jai Balaji Industries Limited,JAIBALAJI.NS
Bajaj Auto Limited,BAJAJ-AUTO.NS
Bajaj Finserv Limited,BAJAJFINSV.NS
Gokul Refoils and Solvent Limited,GOKUL.NS
RPG Life Sciences Limited,RPGLIFE.NS
Kotak Mahindra Mutual Fund,SENSEX1.NS
Niraj Cement Structurals Limited,NIRAJ.NS
Bafna Pharmaceuticals Limited,BAFNAPH.NS
CHL Limited,CHLLTD.NS
SEJAL GLASS LIMITED,SEJALLTD.NS
Archidply Industries Limited,ARCHIDPLY.NS
Lotus Eye Hospital And Institute Limited,LOTUSEYE.NS
SOMI CONVEYOR BELTINGS LIMITED,SOMICONVEY.NS
LGB Forge Limited,LGBFORGE.NS
Landmark Property Development Company Ltd.,LPDC.NS
Sicagen India Limited,SICAGEN.NS
SIMPLEX PAPERS LTD.,SIMPLXPAP.NS
20 Microns Limited,20MICRONS.NS
ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA.NS
Alkali Metals Limited,ALKALI.NS
ISGEC Heavy Engineering Limited,ISGEC.NS
Indian Metals & Ferro Alloys Limited,IMFA.NS
Teamo Productions HQ Limited,TPHQ.NS
VEDAVAAG Systems Limited,VEDAVAAG.NS
Mold-Tek Packaging Limited,MOLDTKPAC.NS
Mahindra Holidays & Resorts India Limited,MHRIL.NS
Excel Realty N Infra Limited,EXCEL.NS
RAJ OIL MILLS LIMITED,ROML.NS
Bengal & Assam Company Limited,BENGALASM.NS
Adani Power Limited,ADANIPOWER.NS
NHPC Limited,NHPC.NS
Premier Energy and Infrastructure Limited,PEIL.NS
Suryaamba Spinning Mills Limited,SURYAAMBA.NS
Globus Spirits Limited,GLOBUSSPR.NS
Oil India Limited,OIL.NS
Bhilwara Technical Textiles Limited,BTTL.NS
Shree Precoated Steels Limited,SPSL.NS
EXPLEO SOLUTIONS LIMITED,EXPLEOSOL.NS
RattanIndia Power Limited,RTNPOWER.NS
DEN Networks Limited,DEN.NS
ASTEC LIFESCIENCES LIMITED,ASTEC.NS
D-Link (India) Ltd,DLINKINDIA.NS
JSW Energy Limited,JSWENERGY.NS
Yunik Managing Advisors Limited,YUNIKM.NS
Godrej Properties Limited,GODREJPROP.NS
D.B.Corp Limited,DBCORP.NS
MBL Infrastructure Ltd,MBLINFRA.NS
Jubilant Foodworks Limited,JUBLFOOD.NS
Vascon Engineers Limited,VASCONEQ.NS
Thangamayil Jewellery Limited,THANGAMAYL.NS
VALOR ESTATE LIMITED,DBREALTY.NS
Emmbi Industries Limited,EMMBI.NS
Hathway Cable & Datacom Limited,HATHWAY.NS
ARSS Infrastructure Projects Limited,ARSSINFRA.NS
Texmo Pipes and Products Limited,TEXMOPIPES.NS
Sundaram Multi Pap Ltd.,SUNDARAM.NS
Rossell India Limited,ROSSELLIND.NS
MAN INFRACONSTRUCTION LIMITED,MANINFRA.NS
TAMBOLI INDUSTRIES LIMITED,TAMBOLIIN.NS
IL&FS Transportation Networks Limited,IL&FSTRANS.NS
Persistent Systems Limited,PERSISTENT.NS
Intrasoft Technologies Limited,ISFT.NS
Goenka Diamond & Jewels Ltd,GOENKA.NS
K C P SUGAR AND INDUSTRIES CORPORATION LTD.,KCPSUGIND.NS
KIRLOSKAR ELECTRIC COMPANY LTD.,KECL.NS
SATCHMO HOLDINGS LIMITED,SATCH.NS
TARAPUR TRANSFORMERS LIMITED,TARAPUR.NS
SJVN LIMITED,SJVN.NS
Emami Paper Mills Ltd.,EMAMIPAP.NS
Kriti Nutrients Ltd,KRITINUT.NS
GKB Ophthalmics Ltd.,GKB.NS
Hindustan Media Ventures Limited,HMVL.NS
EMAMI REALTY LIMITED,EMAMIREAL.NS
Asian Hotels (East) Limited,AHLEAST.NS
BAJAJ CONSUMER CARE LIMITED,BAJAJCON.NS
Prakash Steelage Limited,PRAKASHSTL.NS
Gujarat Pipavav Port Limited,GPPL.NS
Welspun Investments and Commercials Ltd.,WELINV.NS
INDOSOLAR LIMITED,WAAREEINDO.NS
Sastasundar Ventures Limited,SASTASUNDR.NS
CP CAPITAL LIMITED,CPCAP.NS
Ramky Infrastructure Limited,RAMKY.NS
Orient Green Power Company Limited,GREENPOWER.NS
CANTABIL RETAIL INDIA LIMITED,CANTABIL.NS
SEA TV Network Limited,SEATV.NS
VA Tech Wabag Limited,WABAG.NS
Bedmutha Industries Limited,BEDMUTHA.NS
Ashoka Buildcon Limited,ASHOKA.NS
JUPITER WAGONS LIMITED,JWL.NS
OBEROI REALTY LIMITED,OBEROIRLTY.NS
Prestige Estates Projects Limited,PRESTIGE.NS
SHAH METACORP LIMITED,SHAH.NS
Coal India Limited,COALINDIA.NS
GRAVITA INDIA LIMITED,GRAVITA.NS
RPP INFRA PROJECTS LIMITED,RPPINFRA.NS
RDB INFRASTRUCTURE AND POWER LIMITED,RDBIPL.NS
MOIL Limited,MOIL.NS
ZEE LEARN LIMITED,ZEELEARN.NS
Kesar Terminals & Infrastructure Limited,KTIL.NS
A2Z Infra Engineering Limited,A2ZINFRA.NS
Kirloskar Oil Engines Limited,KIRLOSENG.NS
Ravi Kumar Distilleries Limited,RKDL.NS
PUNJAB & SIND BANK,PSB.NS
Future Market Networks Limited,FMNL.NS
Surana Solar Limited,SURANASOL.NS
SHEKHAWATI INDUSTRIES LIMITED,SHEKHAWATI.NS
Kalyani Investment Company Limited,KICL.NS
BF Investment Limited,BFINVEST.NS
SUMMIT SECURITIES LTD.,SUMMITSEC.NS
Innovassynth Investments Limited,INOVSYNTH.NS
STEL Holdings Limited,STEL.NS
OMKAR SPECIALITY CHEMICALS LIMITED,OMKARCHEM.NS
Texmaco Rail & Engineering Limited,TEXRAIL.NS
Indian Terrain Fashions Limited,INDTERRAIN.NS
Fineotex Chemical Limited,FCL.NS
Dhunseri Investments Ltd,DHUNINV.NS
Zen Technologies Ltd.,ZENTEC.NS
Lovable Lingerie Limited,LOVABLE.NS
PTC India Financial Services Limited,PFS.NS
MUTHOOT FINANCE LIMITED,MUTHOOTFIN.NS
TRUE GREEN BIO ENERGY LIMITED,TRUEGREEN.NS
VMS INDUSTRIES LIMITED,VMS.NS
Karma Energy Limited,KARMAENG.NS
DELPHI WORLD MONEY LIMITED,DELPHIFX.NS
Rushil Decor Limited,RUSHIL.NS
Enkei wheels (India) Limited,ENKEIWHEL.NS
Kridhan Infra Limited,KRIDHANINF.NS
INVENTURE GROWTH & SECURITIES LIMITED,INVENTURE.NS
L&T Finance Limited,LTF.NS
Yaari Digital Integrated Services Ltd,YAARI.NS
Tree House Education & Accessories Limited,TREEHOUSE.NS
BROOKS LABORATORIES LIMITED,BROOKS.NS
RUPA & COMPANY LIMITED,RUPA.NS
TD Power Systems Ltd,TDPOWERSYS.NS
ALEMBIC PHARMACEUTICALS LIMITED,APLLTD.NS
Vaswani Industries Limited,VASWANI.NS
